ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
7261,1971,Graduation,34600.0,1,1,2013-01-01,8,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,Spain
2452,1971,Graduation,34600.0,1,1,2013-01-01,8,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,1,0,Spain
5621,1969,Graduation,48752.0,1,1,2012-12-12,8,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,1,0,Spain
10995,1988,2n Cycle,15716.0,1,0,2012-11-12,8,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,0,1,Saudi Arabia
7373,1952,PhD,46610.0,0,2,2012-10-29,8,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,0,Australia
5331,1977,Graduation,74985.0,0,0,2012-09-11,8,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,Germany
263,1945,PhD,45576.0,0,0,2014-05-28,9,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,Spain
4619,1945,PhD,113734.0,0,0,2014-05-28,9,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,Spain
940,1987,Graduation,57100.0,1,0,2014-05-18,9,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia
10084,1972,Graduation,24434.0,2,0,2014-05-18,9,2,8,20,0,17,2,2,1,2,7,0,0,0,0,0,0,0,India
6019,1971,PhD,37126.0,1,0,2014-03-30,9,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,1,0,Spain
1463,1958,Graduation,45160.0,1,1,2014-03-29,9,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Australia
6424,1977,Graduation,33178.0,1,0,2014-01-30,9,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,Spain
8233,1950,Master,64866.0,0,1,2014-01-26,9,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,Canada
1515,1975,Master,34176.0,0,1,2014-01-22,9,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,0,Canada
10855,1968,Master,50014.0,1,0,2014-01-22,9,14,77,19,10,42,2,4,1,8,5,0,0,0,0,0,0,0,Spain
10909,1948,Graduation,92344.0,0,0,2014-01-15,9,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,Australia
3376,1970,Master,55282.0,1,0,2013-12-13,9,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,Spain
10232,1963,PhD,48799.0,0,1,2013-11-05,9,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,Spain
5547,1982,PhD,84169.0,0,0,2013-08-07,9,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,Spain
8362,1982,PhD,84169.0,0,0,2013-08-07,9,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,1,0,Saudi Arabia
3524,1971,Master,39763.0,1,0,2013-08-04,9,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,1,0,Spain
10095,1975,PhD,74165.0,0,0,2013-05-01,9,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,Canada
8897,1965,Graduation,42720.0,1,1,2013-04-24,9,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,1,0,Germany
466,1944,Graduation,65275.0,0,0,2013-04-03,9,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,0,Spain
11025,1961,Graduation,36443.0,1,1,2013-02-03,9,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,Spain
2387,1952,Master,43776.0,1,1,2013-02-03,9,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,1,0,Saudi Arabia
1618,1965,Graduation,56046.0,0,0,2013-01-02,9,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,Germany
25,1958,Graduation,65148.0,0,1,2012-11-16,9,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,Canada
3277,1955,Graduation,49431.0,0,1,2012-08-03,9,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,Spain
8566,1961,PhD,32583.0,1,1,2014-06-15,10,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain
2634,1979,Master,16653.0,1,0,2014-04-18,10,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,1,0,Spain
8036,1971,2n Cycle,26850.0,1,1,2014-04-18,10,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,Spain
8159,1968,Graduation,51287.0,1,1,2014-04-01,10,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,Spain
7628,1973,2n Cycle,43050.0,1,0,2014-03-18,10,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,Spain
9597,1969,Graduation,73448.0,0,0,2014-02-10,10,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,Canada
1384,1992,Basic,17256.0,1,0,2013-11-23,10,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,USA
10150,1961,Graduation,86429.0,0,0,2013-11-21,10,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,1,0,Saudi Arabia
3885,1983,PhD,33569.0,1,0,2013-10-16,10,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,1,0,Spain
11003,1980,2n Cycle,25130.0,1,0,2013-10-02,10,5,7,0,18,18,2,2,0,3,7,0,0,0,0,0,0,0,Canada
8026,1952,Graduation,62998.0,0,1,2013-09-30,10,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,Canada
577,1976,2n Cycle,26907.0,1,1,2013-08-20,10,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Spain
8702,1976,2n Cycle,26907.0,1,1,2013-08-20,10,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,Australia
5429,1948,PhD,45579.0,0,1,2013-08-20,10,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,Spain
977,1957,Graduation,47320.0,0,1,2013-08-01,10,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,0,Canada
2793,1976,PhD,70179.0,0,1,2013-07-21,10,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,Saudi Arabia
1071,1976,PhD,70179.0,0,1,2013-07-21,10,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,USA
5074,1986,Master,28072.0,1,0,2013-07-08,10,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,Canada
2632,1954,Graduation,50501.0,1,1,2013-06-18,10,0,38,13,0,152,7,5,4,4,6,1,0,0,0,0,1,0,India
6404,1969,Graduation,58917.0,1,2,2013-03-24,10,7,89,0,7,28,5,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia
10240,1949,Graduation,69372.0,0,0,2013-02-19,10,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,1,0,Canada
2521,1971,Master,35178.0,1,0,2013-01-10,10,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,Spain
4301,1971,Master,35178.0,1,0,2013-01-10,10,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,Australia
7381,1968,Graduation,75693.0,0,0,2012-12-06,10,153,293,72,97,30,1,11,4,6,4,0,1,1,1,0,1,0,Spain
2407,1982,Graduation,69109.0,0,0,2012-11-09,10,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,USA
9064,1982,Graduation,69109.0,0,0,2012-11-09,10,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,0,Spain
5067,1994,Graduation,80134.0,0,0,2014-02-14,11,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,0,Spain
10281,1970,Graduation,64713.0,1,0,2014-02-07,11,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,1,0,Australia
11191,1986,Graduation,41411.0,0,0,2013-12-07,11,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,Spain
1994,1983,Graduation,0.0,1,0,2013-11-15,11,5,6,0,2,1,1,1,0,2,7,0,0,0,0,0,0,0,USA
2552,1955,PhD,55521.0,1,2,2013-10-22,11,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,Spain
6720,1968,Master,43795.0,0,1,2013-10-16,11,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,1,0,Spain
4557,1970,Graduation,22070.0,1,0,2013-10-04,11,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,Saudi Arabia
1183,1949,Master,36408.0,1,1,2013-09-21,11,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,Germany
4186,1950,Graduation,34026.0,1,1,2013-08-05,11,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Canada
1419,1950,Graduation,34026.0,1,1,2013-08-05,11,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,Spain
967,1976,Graduation,46049.0,1,1,2013-07-21,11,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,1,0,Spain
1048,1972,Master,35641.0,1,0,2013-07-14,11,3,67,8,9,28,2,3,1,4,7,0,0,0,0,0,1,0,Saudi Arabia
9262,1984,2n Cycle,32414.0,0,0,2013-07-04,11,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,Saudi Arabia
3427,1955,PhD,59821.0,0,1,2013-04-12,11,0,70,0,0,35,6,11,2,7,8,0,0,0,0,0,0,0,Saudi Arabia
5892,1980,Graduation,34968.0,1,0,2013-04-10,11,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,0,Saudi Arabia
8911,1967,PhD,56320.0,0,1,2013-04-08,11,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,0,Spain
6606,1969,Master,70091.0,1,0,2013-03-31,11,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,Spain
2677,1956,Graduation,46097.0,0,1,2013-03-31,11,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,Saudi Arabia
252,1963,PhD,41003.0,0,0,2013-03-17,11,133,142,71,44,88,1,6,2,8,6,0,0,0,0,0,0,0,Saudi Arabia
9860,1959,Graduation,44911.0,0,1,2013-03-15,11,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,Spain
1388,1975,Graduation,33249.0,1,0,2013-02-20,11,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Australia
979,1975,Graduation,33249.0,1,0,2013-02-20,11,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,Spain
7494,1950,PhD,42873.0,1,1,2013-01-21,11,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,Canada
10490,1969,PhD,51039.0,1,1,2012-12-10,11,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,Australia
3403,1958,PhD,78952.0,0,1,2012-09-24,11,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,0,Spain
2715,1966,Master,29435.0,1,1,2012-08-06,11,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,1,0,Canada
4828,1954,Graduation,79865.0,0,1,2014-06-18,12,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,Saudi Arabia
92,1988,Graduation,34176.0,1,0,2014-05-12,12,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,Canada
3312,1988,Graduation,34176.0,1,0,2014-05-12,12,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,India
11176,1970,PhD,65968.0,0,1,2014-05-12,12,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,Canada
1446,1956,Master,86424.0,0,0,2014-04-05,12,68,569,89,45,68,1,6,9,12,1,0,0,0,0,0,0,0,Saudi Arabia
9699,1966,Graduation,67272.0,0,1,2013-12-21,12,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,Spain
9790,1957,Graduation,78499.0,0,0,2013-11-23,12,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,1,0,Canada
2324,1972,Graduation,77044.0,0,1,2013-10-27,12,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,Spain
5080,1993,Graduation,70515.0,0,0,2013-10-21,12,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,1,0,Mexico
4992,1975,Master,17459.0,1,0,2013-09-19,12,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,1,0,Spain
7849,1970,PhD,80336.0,0,0,2013-09-09,12,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,Spain
4808,1956,Graduation,15759.0,0,0,2013-09-05,12,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,Spain
10401,1976,2n Cycle,26326.0,0,0,2013-09-04,12,0,5,0,3,9,1,0,0,3,3,0,0,0,0,0,0,1,Germany
7793,1976,Graduation,62061.0,0,1,2013-08-31,12,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,Spain
9303,1976,Graduation,5305.0,0,1,2013-07-30,12,4,7,1,3,5,0,1,0,0,13,0,0,0,0,0,0,0,India
6853,1982,Master,75777.0,0,0,2013-07-04,12,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,Australia
7366,1982,Master,75777.0,0,0,2013-07-04,12,26,538,69,13,80,1,3,6,11,1,0,1,1,0,0,1,0,India
9780,1971,Master,71499.0,0,1,2013-06-25,12,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,Spain
7573,1978,PhD,31626.0,1,0,2013-05-10,12,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,1,0,Germany
1379,1992,Master,42670.0,0,0,2013-04-27,12,2,46,20,4,15,1,4,2,4,4,0,0,0,0,0,0,0,Saudi Arabia
8923,1973,Graduation,83917.0,0,0,2013-04-18,12,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,1,0,Spain
3547,1969,Master,41021.0,1,0,2012-12-30,12,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,1,0,Saudi Arabia
8707,1956,Graduation,79456.0,0,0,2012-08-22,12,42,548,64,83,99,1,5,6,4,3,0,0,0,0,0,1,0,Spain
1891,1980,Master,78789.0,0,0,2012-08-08,12,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,1,0,Spain
6271,1952,PhD,50870.0,0,1,2014-06-19,13,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,0,Spain
9635,1983,Master,35876.0,0,0,2014-04-20,13,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,Spain
9727,1957,Graduation,23539.0,0,0,2014-02-28,13,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,0,Canada
6205,1967,Master,32557.0,1,0,2014-02-24,13,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,1,0,Canada
10681,1970,2n Cycle,62466.0,0,1,2014-01-15,13,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Spain
5156,1970,2n Cycle,62466.0,0,1,2014-01-15,13,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,Spain
3050,1966,Graduation,54198.0,1,1,2013-12-17,13,0,28,3,2,17,6,3,1,6,4,0,0,0,0,0,0,0,Spain
8164,1978,PhD,82170.0,0,0,2013-11-25,13,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,Saudi Arabia
5626,1964,PhD,61798.0,0,0,2013-11-23,13,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,Spain
7600,1992,Basic,15253.0,1,0,2013-10-28,13,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,0,Canada
6406,1988,Master,78285.0,0,0,2013-10-28,13,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,Germany
7002,1955,Graduation,62535.0,0,1,2013-10-03,13,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,Spain
8234,1973,Basic,27190.0,1,0,2013-08-15,13,6,7,0,1,3,1,1,0,2,8,1,0,0,0,0,1,0,Spain
6116,1968,2n Cycle,48985.0,0,1,2013-07-05,13,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,Spain
291,1970,Graduation,72940.0,0,0,2013-06-19,13,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,Saudi Arabia
8779,1985,2n Cycle,36145.0,1,0,2013-06-16,13,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,1,0,USA
4931,1977,Graduation,157146.0,0,0,2013-04-29,13,0,1725,2,1,1,0,0,28,0,1,0,0,0,0,0,0,0,Saudi Arabia
1650,1960,Master,81843.0,0,0,2013-04-22,13,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,Spain
9701,1988,Graduation,41883.0,1,0,2013-03-19,13,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,Canada
6431,1964,PhD,45759.0,1,1,2013-02-23,13,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,India
10789,1964,PhD,45759.0,1,1,2013-02-23,13,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,Spain
5302,1986,Graduation,78394.0,0,0,2013-02-15,13,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,0,Spain
4459,1989,Graduation,30279.0,1,0,2012-12-30,13,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain
10642,1989,Graduation,30279.0,1,0,2012-12-30,13,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,Spain
9213,1970,Graduation,31880.0,1,0,2012-10-31,13,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,0,Spain
3678,1973,Graduation,60208.0,1,1,2012-10-07,13,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,0,Spain
3698,1983,Graduation,78687.0,0,0,2012-08-09,13,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,1,0,Spain
5929,1973,PhD,37401.0,1,0,2014-05-06,14,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,Spain
10795,1973,PhD,37401.0,1,0,2014-05-06,14,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,India
4390,1954,Graduation,75315.0,0,1,2014-04-15,14,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,Saudi Arabia
9362,1965,Graduation,69263.0,0,1,2014-03-05,14,5,32,13,5,21,1,9,1,7,6,0,1,0,0,0,0,0,Canada
1577,1946,Graduation,78569.0,0,0,2014-02-19,14,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,1,0,Spain
4609,1966,PhD,57705.0,0,1,2014-01-11,14,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,Spain
7143,1955,2n Cycle,74805.0,0,1,2013-11-06,14,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,Spain
1729,1961,PhD,66426.0,0,1,2013-10-02,14,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,Spain
10664,1949,Master,51529.0,0,1,2013-09-07,14,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,0,Spain
5029,1946,Graduation,18100.0,0,0,2013-08-06,14,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,0,Spain
10507,1977,2n Cycle,59601.0,0,1,2013-07-25,14,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,USA
3865,1977,2n Cycle,20981.0,0,0,2013-04-30,14,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,1,0,Canada
6982,1976,Graduation,74068.0,0,0,2013-03-19,14,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,India
7042,1983,Graduation,36790.0,0,0,2013-03-01,14,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,1,0,Spain
9668,1971,Graduation,18793.0,1,0,2013-01-12,14,16,20,0,17,20,3,2,0,4,8,0,0,0,0,0,0,0,Saudi Arabia
6878,1954,Graduation,27421.0,0,0,2012-12-12,14,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,Spain
4099,1972,Graduation,30675.0,1,0,2012-11-12,14,2,16,11,2,21,1,1,0,3,8,0,0,0,0,0,0,0,Spain
5031,1974,Graduation,83145.0,0,0,2012-09-22,14,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,1,0,Spain
1970,1968,Master,34053.0,0,1,2012-09-10,14,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,0,Spain
5726,1983,Master,31788.0,1,0,2014-03-20,15,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,0,1,Saudi Arabia
5231,1974,2n Cycle,45894.0,0,2,2014-02-27,15,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,Spain
1307,1978,Graduation,41986.0,0,1,2014-02-09,15,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,Spain
10609,1962,PhD,42769.0,0,1,2013-10-12,15,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,0,Canada
5782,1982,2n Cycle,58582.0,0,1,2013-09-28,15,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,Spain
7533,1964,Graduation,49096.0,1,1,2013-09-24,15,1,32,2,1,7,4,4,1,4,7,0,0,0,0,0,0,0,Canada
9493,1980,PhD,76412.0,0,0,2013-05-05,15,53,804,23,71,17,1,5,4,8,3,0,0,1,1,0,1,0,Canada
2253,1990,Graduation,18929.0,0,0,2013-02-16,15,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,Spain
2326,1990,Graduation,18929.0,0,0,2013-02-16,15,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,Spain
1876,1990,Graduation,18929.0,0,0,2013-02-16,15,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,India
7141,1986,Master,21888.0,1,0,2012-12-29,15,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,1,0,Spain
7393,1978,Graduation,41580.0,1,1,2012-12-10,15,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,Spain
4713,1979,PhD,31605.0,1,0,2012-11-22,15,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,Spain
5093,1974,PhD,25509.0,1,0,2012-09-18,15,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,Spain
8524,1974,PhD,25509.0,1,0,2012-09-18,15,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,1,0,Spain
3766,1959,Master,33051.0,0,0,2012-08-16,15,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,1,0,Spain
9725,1966,PhD,28764.0,1,1,2014-06-05,16,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,Spain
8933,1983,2n Cycle,32146.0,1,0,2014-05-12,16,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,0,Canada
10779,1983,Graduation,22148.0,0,0,2014-04-13,16,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,Spain
9289,1979,Graduation,36781.0,1,0,2014-04-10,16,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,0,Spain
2613,1960,Master,54197.0,0,1,2014-04-03,16,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,Spain
10133,1970,Graduation,93790.0,0,0,2014-02-12,16,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,1,0,Canada
8443,1972,Graduation,24762.0,1,0,2014-02-10,16,10,12,3,15,40,3,3,1,2,8,1,0,0,0,0,1,0,Saudi Arabia
10796,1984,Master,30477.0,1,0,2014-01-22,16,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,India
10241,1975,2n Cycle,11448.0,0,0,2013-12-15,16,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,Spain
3388,1967,Graduation,70844.0,1,1,2013-10-30,16,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,Germany
6507,1980,Graduation,30828.0,1,0,2013-10-04,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,Australia
7446,1967,Master,62513.0,0,1,2013-09-09,16,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,USA
87,1981,2n Cycle,27733.0,1,0,2013-08-26,16,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,Germany
10477,1973,PhD,39435.0,1,0,2013-08-06,16,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,Spain
6072,1970,Master,75345.0,0,0,2013-02-02,16,57,842,99,38,133,1,5,8,6,3,0,0,0,1,0,1,0,Spain
2518,1986,2n Cycle,20491.0,0,0,2013-01-25,16,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,Germany
247,1971,Graduation,36715.0,1,0,2012-11-17,16,10,125,21,13,16,6,7,2,4,9,0,0,0,0,0,1,0,Spain
9463,1959,Graduation,71706.0,0,1,2012-11-13,16,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,Canada
1459,1966,PhD,69063.0,0,1,2012-11-07,16,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,Spain
9530,1988,Graduation,24645.0,1,0,2012-11-01,16,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia
9653,1975,Graduation,35797.0,0,1,2012-10-16,16,1,14,4,1,21,2,2,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
10785,1969,Graduation,44078.0,1,1,2014-06-19,17,1,10,2,0,4,2,2,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
9392,1971,Graduation,26954.0,1,0,2014-05-08,17,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,Spain
3769,1972,PhD,0.0,1,0,2014-03-02,17,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Australia
10146,1972,PhD,38887.0,1,0,2014-03-02,17,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,Australia
4741,1974,2n Cycle,65463.0,1,0,2014-01-30,17,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,0,Spain
1880,1959,PhD,53537.0,1,1,2014-01-30,17,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,India
6471,1971,Master,36230.0,1,0,2013-10-17,17,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,0,Spain
5718,1950,Graduation,80763.0,0,0,2013-08-15,17,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,1,0,Saudi Arabia
3478,1971,PhD,60585.0,1,1,2013-06-24,17,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,1,0,Canada
7848,1974,Graduation,49166.0,0,1,2013-06-13,17,2,25,7,0,110,2,5,3,3,6,0,0,0,0,0,0,0,India
7999,1955,PhD,75261.0,0,0,2013-04-23,17,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,1,0,Spain
11101,1991,Graduation,89891.0,0,0,2013-04-15,17,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,Australia
9212,1962,Master,72828.0,0,1,2013-02-14,17,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,Spain
10983,1952,Graduation,75278.0,0,0,2013-01-29,17,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,Saudi Arabia
3629,1978,Graduation,38557.0,1,0,2012-12-19,17,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,Canada
4673,1963,PhD,81300.0,0,1,2012-10-30,17,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,1,0,Spain
